Team,Name,Season,AWS_temp
Denver Nuggets,"Vanderbilt,Jarred",2019,25.900000000000002
Denver Nuggets,"Vanderbilt,Jarred",2020,14.599999999999998
Denver Nuggets,"Vonleh,Noah",2020,8.95
Denver Nuggets,"Welsh,Thomas",2019,9.05
Denver Nuggets,"Young,Nick",2019,3.5999999999999996
Denver Nuggets,"Čančar,Vlatko",2020,9.7
Detroit Pistons,"Bone,Jordan",2020,1.700000000000001
Detroit Pistons,"Bradley,Avery",2018,274.75
Detroit Pistons,"Brown,Bruce",2019,171.75000000000003
Detroit Pistons,"Brown,Bruce",2020,407.95
Detroit Pistons,"Bullock,Reggie",2018,382.7
Detroit Pistons,"Bullock,Reggie",2019,280.30000000000007
Detroit Pistons,"Buycks,Dwight",2018,118.15000000000003
Detroit Pistons,"Calderón,José",2019,109.19999999999999
Detroit Pistons,"Doumbouya,Sekou",2020,101.35000000000002
Detroit Pistons,"Drummond,Andre",2018,1145.0999999999997
Detroit Pistons,"Drummond,Andre",2019,1165.85
Detroit Pistons,"Drummond,Andre",2020,791.0
Detroit Pistons,"Ellenson,Henry",2018,70.19999999999999
Detroit Pistons,"Ellenson,Henry",2019,5.0
Detroit Pistons,"Ellington,Wayne",2019,182.70000000000005
Detroit Pistons,"Ennis,James",2018,95.00000000000001
Detroit Pistons,"Felder,Kay",2018,1.9000000000000001
Detroit Pistons,"Frazier,Tim",2020,100.14999999999999
Detroit Pistons,"Galloway,Langston",2018,162.39999999999998
Detroit Pistons,"Galloway,Langston",2019,269.35
Detroit Pistons,"Galloway,Langston",2020,339.99999999999994
Detroit Pistons,"Griffin,Blake",2018,286.3
Detroit Pistons,"Griffin,Blake",2019,1119.4999999999998
Detroit Pistons,"Griffin,Blake",2020,130.40000000000003
Detroit Pistons,"Hall,Donta",2020,7.1000000000000005
Detroit Pistons,"Harris,Tobias",2018,392.44999999999993
Detroit Pistons,"Hearn,Reggie",2018,1.2999999999999998
Detroit Pistons,"Henson,John",2020,65.85000000000001
Detroit Pistons,"Jackson,Reggie",2018,367.19999999999993
Detroit Pistons,"Jackson,Reggie",2019,675.5499999999998
Detroit Pistons,"Jackson,Reggie",2020,105.85000000000001
Detroit Pistons,"Johnson,Stanley",2018,315.75000000000006
Detroit Pistons,"Johnson,Stanley",2019,205.8
Detroit Pistons,"Kennard,Luke",2018,332.75
Detroit Pistons,"Kennard,Luke",2019,339.45000000000005
Detroit Pistons,"Kennard,Luke",2020,237.0
Detroit Pistons,"King,Louis",2020,7.450000000000002
Detroit Pistons,"Knight,Brandon",2020,71.45
Detroit Pistons,"Leuer,Jon",2018,22.5
Detroit Pistons,"Leuer,Jon",2019,95.74999999999997
Detroit Pistons,"Lofton,Zach",2019,1.3
Detroit Pistons,"Lucas,Kalin",2019,1.2000000000000002
Detroit Pistons,"Maker,Thon",2019,111.9
Detroit Pistons,"Maker,Thon",2020,197.85000000000008
Detroit Pistons,"Marjanović,Boban",2018,74.35000000000001
Detroit Pistons,"McRae,Jordan",2020,10.600000000000001
Detroit Pistons,"Montero,Luis",2018,1.9
Detroit Pistons,"Moreland,Eric",2018,204.10000000000005
Detroit Pistons,"Morris,Markieff",2020,269.9
Detroit Pistons,"Mykhailiuk,Sviatoslav",2019,4.8
Detroit Pistons,"Mykhailiuk,Sviatoslav",2020,288.8500000000001
Detroit Pistons,"Nelson,Jameer",2018,17.1
Detroit Pistons,"Pachulia,Zaza",2019,236.50000000000003
Detroit Pistons,"Reed,Willie",2018,1.3
Detroit Pistons,"Robinson,Glenn",2019,89.59999999999997
Detroit Pistons,"Rose,Derrick",2020,535.0000000000001
Detroit Pistons,"Smith,Ish",2018,533.8500000000001
Detroit Pistons,"Smith,Ish",2019,269.40000000000015
Detroit Pistons,"Snell,Tony",2020,260.20000000000005
Detroit Pistons,"Thomas,Khyri",2019,20.700000000000006
Detroit Pistons,"Thomas,Khyri",2020,5.6
Detroit Pistons,"Tolliver,Anthony",2018,410.24999999999994
Detroit Pistons,"Walton,Derrick",2020,6.4
Detroit Pistons,"Wood,Christian",2020,540.9000000000002
Golden State Warriors,"Bell,Jordan",2018,321.04999999999995
Golden State Warriors,"Bell,Jordan",2019,224.90000000000006
Golden State Warriors,"Bender,Dragan",2020,57.75
Golden State Warriors,"Bogut,Andrew",2019,93.14999999999999
Golden State Warriors,"Bowman,Ky",2020,229.55000000000004
Golden State Warriors,"Burks,Alec",2020,409.6500000000001
Golden State Warriors,"Casspi,Omri",2018,213.95000000000005
Golden State Warriors,"Cauley-Stein,Willie",2020,263.6
Golden State Warriors,"Chriss,Marquese",2020,442.0
Golden State Warriors,"Cook,Quinn",2018,209.5
Golden State Warriors,"Cook,Quinn",2019,296.3000000000001
Golden State Warriors,"Cousins,DeMarcus",2019,379.15
Golden State Warriors,"Curry,Stephen",2018,1125.9
Golden State Warriors,"Curry,Stephen",2019,1487.7499999999998
Golden State Warriors,"Curry,Stephen",2020,66.10000000000001
Golden State Warriors,"Derrickson,Marcus",2019,22.35
Golden State Warriors,"Durant,Kevin",2018,1462.7
Golden State Warriors,"Durant,Kevin",2019,1449.2500000000005
Golden State Warriors,"Evans,Jacob",2019,25.35
Golden State Warriors,"Evans,Jacob",2020,60.10000000000001
Golden State Warriors,"Green,Draymond",2018,1163.8500000000004
Golden State Warriors,"Green,Draymond",2019,1019.4999999999998
Golden State Warriors,"Green,Draymond",2020,388.9
Golden State Warriors,"Iguodala,Andre",2018,470.50000000000017
Golden State Warriors,"Iguodala,Andre",2019,559.9500000000002
Golden State Warriors,"Jerebko,Jonas",2019,316.15000000000003
Golden State Warriors,"Jones,Damian",2018,13.850000000000001
Golden State Warriors,"Jones,Damian",2019,106.1
Golden State Warriors,"Lee,Damion",2019,81.65
Golden State Warriors,"Lee,Damion",2020,351.80000000000007
Golden State Warriors,"Livingston,Shaun",2018,312.69999999999993
Golden State Warriors,"Livingston,Shaun",2019,254.45000000000005
Golden State Warriors,"Looney,Kevon",2018,293.09999999999985
Golden State Warriors,"Looney,Kevon",2019,538.3999999999999
Golden State Warriors,"Looney,Kevon",2020,49.45000000000001
Golden State Warriors,"McCaw,Patrick",2018,157.1
Golden State Warriors,"McGee,JaVale",2018,256.5499999999999
Golden State Warriors,"McKinnie,Alfonzo",2019,222.65000000000015
Golden State Warriors,"Mulder,Mychal",2020,26.35
Golden State Warriors,"Norvell,Zach",2020,6.900000000000001
Golden State Warriors,"Pachulia,Zaza",2018,359.85
Golden State Warriors,"Pargo,Jeremy",2020,12.250000000000002
Golden State Warriors,"Paschall,Eric",2020,443.6
Golden State Warriors,"Poole,Jordan",2020,218.60000000000002
Golden State Warriors,"Randle,Chasson",2020,2.95
Golden State Warriors,"Robinson,Glenn",2020,353.25000000000006
Golden State Warriors,"Russell,D'Angelo",2020,434.95000000000005
Golden State Warriors,"Smailagić,Alen",2020,43.55
Golden State Warriors,"Spellman,Omari",2020,269.75000000000006
Golden State Warriors,"Thompson,Klay",2018,931.3000000000001
Golden State Warriors,"Thompson,Klay",2019,979.4499999999999
Golden State Warriors,"Toscano-Anderson,Juan",2020,62.699999999999996
Golden State Warriors,"West,David",2018,457.3500000000001
Golden State Warriors,"Wiggins,Andrew",2020,129.80000000000004
Golden State Warriors,"Young,Nick",2018,247.55000000000013
Houston Rockets,"Anderson,Ryan",2018,369.6499999999999
Houston Rockets,"Anderson,Ryan",2020,4.1
Houston Rockets,"Anthony,Carmelo",2019,46.45000000000001
Houston Rockets,"Ariza,Trevor",2018,512.2500000000001
Houston Rockets,"Black,Tarik",2018,144.60000000000002
Houston Rockets,"Brown,Bobby",2018,22.050000000000004
Houston Rockets,"Brown,Markel",2018,2.4000000000000004
Houston Rockets,"Caboclo,Bruno",2020,12.9
Houston Rockets,"Canaan,Isaiah",2018,-0.39999999999999997
Houston Rockets,"Capela,Clint",2018,1003.0000000000001
Houston Rockets,"Capela,Clint",2019,961.3500000000001
Houston Rockets,"Capela,Clint",2020,486.84999999999997
Houston Rockets,"Carroll,DeMarre",2020,26.400000000000002
Houston Rockets,"Carter-Williams,Michael",2019,31.000000000000007
Houston Rockets,"Chandler,Tyson",2020,40.14999999999999
Houston Rockets,"Chiozza,Chris",2019,3.900000000000001
Houston Rockets,"Chriss,Marquese",2019,20.65
Houston Rockets,"Clark,Gary",2019,87.60000000000001
Houston Rockets,"Clark,Gary",2020,37.85
Houston Rockets,"Clemons,Chris",2020,69.44999999999999
Houston Rockets,"Covington,Robert",2020,124.55000000000001
Houston Rockets,"Edwards,Vince",2019,0.8999999999999999
Houston Rockets,"Ennis,James",2019,164.1
Houston Rockets,"Faried,Kenneth",2019,225.40000000000003
Houston Rockets,"Frazier,Michael",2020,1.7000000000000008
Houston Rockets,"Gordon,Eric",2018,701.1000000000004
Houston Rockets,"Gordon,Eric",2019,551.9500000000002
Houston Rockets,"Gordon,Eric",2020,169.75
Houston Rockets,"Green,Gerald",2018,252.10000000000002
Houston Rockets,"Green,Gerald",2019,305.9500000000001
Houston Rockets,"Green,Jeff",2020,70.99999999999999
Houston Rockets,"Harden,James",2018,1743.6000000000006
Houston Rockets,"Harden,James",2019,1948.4999999999995
Houston Rockets,"Harden,James",2020,1269.9
Houston Rockets,"Hartenstein,Isaiah",2019,42.65
Houston Rockets,"Hartenstein,Isaiah",2020,93.05000000000001
Houston Rockets,"Hilário,Nenê",2018,214.64999999999995
Houston Rockets,"Hilário,Nenê",2019,110.4
Houston Rockets,"House,Danuel",2019,226.24999999999994
Houston Rockets,"House,Danuel",2020,358.54999999999995
Houston Rockets,"Howard,William",2020,-1.1999999999999997
Houston Rockets,"Hunter,R.J.",2018,5.100000000000001
Houston Rockets,"Jackson,Aaron",2018,3.45
Houston Rockets,"Jackson,Demetrius",2018,16.6
Houston Rockets,"Johnson,Joe",2018,68.05000000000003
Houston Rockets,"Jones,Terrence",2019,0.25000000000000033
Houston Rockets,"Knight,Brandon",2019,2.200000000000003
Houston Rockets,"Mbah a Moute,Luc",2018,333.65000000000015
Houston Rockets,"McLemore,Ben",2020,300.25
Houston Rockets,"Nunnally,James",2019,-2.6999999999999997
Houston Rockets,"Onuaku,Chinanu",2018,4.7
Houston Rockets,"Paul,Chris",2018,989.0500000000003
Houston Rockets,"Paul,Chris",2019,891.7499999999998
Houston Rockets,"Qi,Zhou",2018,15.100000000000001
Houston Rockets,"Qi,Zhou",2019,1.0
Houston Rockets,"Quarterman,Tim",2018,2.5999999999999996
Houston Rockets,"Rivers,Austin",2019,193.40000000000003
Houston Rockets,"Rivers,Austin",2020,235.60000000000002
Houston Rockets,"Sefolosha,Thabo",2020,83.45
Houston Rockets,"Shumpert,Iman",2019,58.85000000000001
Houston Rockets,"Tucker,P.J.",2018,502.35000000000014
Houston Rockets,"Tucker,P.J.",2019,570.2999999999998
Houston Rockets,"Tucker,P.J.",2020,395.95
Houston Rockets,"Weber,Briante",2018,28.700000000000003
Houston Rockets,"Westbrook,Russell",2020,874.2500000000003
Houston Rockets,"Williams,Troy",2018,3.3306690738754696e-16
Houston Rockets,"Wright,Brandan",2018,1.3
Indiana Pacers,"Anigbogu,Ike",2018,11.350000000000001
Indiana Pacers,"Anigbogu,Ike",2019,0.9000000000000001
Indiana Pacers,"Bitadze,Goga",2020,95.55
Indiana Pacers,"Bogdanović,Bojan",2018,615.8499999999999
Indiana Pacers,"Bogdanović,Bojan",2019,782.4499999999999
Indiana Pacers,"Booker,Trevor",2018,71.2
Indiana Pacers,"Bowen,Brian",2020,0.10000000000000053
Indiana Pacers,"Brogdon,Malcolm",2020,520.85
Indiana Pacers,"Collison,Darren",2018,673.1000000000001
Indiana Pacers,"Collison,Darren",2019,720.6000000000003
Indiana Pacers,"Evans,Tyreke",2019,402.75
Indiana Pacers,"Holiday,Aaron",2019,154.34999999999997
Indiana Pacers,"Holiday,Aaron",2020,323.7000000000001
Indiana Pacers,"Holiday,Justin",2020,354.85000000000014
Indiana Pacers,"Jefferson,Al",2018,141.1
Indiana Pacers,"Johnson,Alize",2019,5.199999999999998
Indiana Pacers,"Johnson,Alize",2020,11.6
Indiana Pacers,"Joseph,Cory",2018,464.7000000000002
Indiana Pacers,"Joseph,Cory",2019,458.9499999999999
Indiana Pacers,"Lamb,Jeremy",2020,306.20000000000005
Indiana Pacers,"Leaf,T.J.",2018,66.4
Indiana Pacers,"Leaf,T.J.",2019,127.8
Indiana Pacers,"Leaf,T.J.",2020,47.75
Indiana Pacers,"Matthews,Wesley",2019,151.45000000000002
Indiana Pacers,"McConnell,T.J.",2020,403.10000000000014
Indiana Pacers,"McDermott,Doug",2019,255.85
Indiana Pacers,"McDermott,Doug",2020,291.3500000000001
Indiana Pacers,"McKinney-Jones,Trey",2018,0.0
Indiana Pacers,"Mitrou-Long,Naz",2020,9.3
Indiana Pacers,"O'Quinn,Kyle",2019,125.20000000000002
Indiana Pacers,"Oladipo,Victor",2018,1176.9499999999994
Indiana Pacers,"Oladipo,Victor",2019,397.40000000000003
Indiana Pacers,"Oladipo,Victor",2020,92.85000000000001
Indiana Pacers,"Poythress,Alex",2018,10.299999999999999
Indiana Pacers,"Reed,Davon",2019,6.700000000000001
Indiana Pacers,"Robinson,Glenn",2018,56.30000000000001
Indiana Pacers,"Sabonis,Domantas",2018,628.8999999999997
Indiana Pacers,"Sabonis,Domantas",2019,812.8
Indiana Pacers,"Sabonis,Domantas",2020,876.7
Indiana Pacers,"Sampson,JaKarr",2020,56.04999999999999
Indiana Pacers,"Stephenson,Lance",2018,512.25
Indiana Pacers,"Sumner,Edmond",2019,29.95000000000001
Indiana Pacers,"Sumner,Edmond",2020,70.55000000000001
Indiana Pacers,"Turner,Myles",2018,546.6999999999999
Indiana Pacers,"Turner,Myles",2019,666.8000000000002
Indiana Pacers,"Turner,Myles",2020,420.09999999999997
Indiana Pacers,"Warren,T.J.",2020,521.95
Indiana Pacers,"Wilkins,Damien",2018,13.350000000000001
Indiana Pacers,"Young,Joe",2018,103.05
Indiana Pacers,"Young,Thaddeus",2018,719.0500000000001
Indiana Pacers,"Young,Thaddeus",2019,780.9499999999999
Los Angeles Clippers,"Beverley,Patrick",2018,93.65000000000002
Los Angeles Clippers,"Beverley,Patrick",2019,540.7499999999999
Los Angeles Clippers,"Beverley,Patrick",2020,336.5
Los Angeles Clippers,"Bradley,Avery",2018,28.500000000000004
Los Angeles Clippers,"Bradley,Avery",2019,176.75
Los Angeles Clippers,"Chandler,Wilson",2019,30.00000000000001
Los Angeles Clippers,"Coffey,Amir",2020,8.600000000000001
Los Angeles Clippers,"Dekker,Sam",2018,172.25000000000003
Los Angeles Clippers,"Delgado,Ángel",2019,1.0500000000000003
Los Angeles Clippers,"Evans,Jawun",2018,117.84999999999997
Los Angeles Clippers,"Gallinari,Danilo",2018,151.0
Los Angeles Clippers,"Gallinari,Danilo",2019,787.1
Los Angeles Clippers,"George,Paul",2020,521.3000000000001
Los Angeles Clippers,"Gilgeous-Alexander,Shai",2019,636.1999999999999
Los Angeles Clippers,"Gortat,Marcin",2019,209.64999999999998
Los Angeles Clippers,"Green,JaMychal",2019,173.3
Los Angeles Clippers,"Green,JaMychal",2020,248.89999999999998
Los Angeles Clippers,"Griffin,Blake",2018,443.45
Los Angeles Clippers,"Harkless,Maurice",2020,224.90000000000003
Los Angeles Clippers,"Harrell,Montrezl",2018,477.95
Los Angeles Clippers,"Harrell,Montrezl",2019,901.4000000000001
Los Angeles Clippers,"Harrell,Montrezl",2020,668.0000000000001
Los Angeles Clippers,"Harris,Tobias",2018,329.6000000000001
Los Angeles Clippers,"Harris,Tobias",2019,639.75
Los Angeles Clippers,"Jackson,Reggie",2020,64.95
Los Angeles Clippers,"Johnson,Brice",2018,17.4
Los Angeles Clippers,"Johnson,Wesley",2018,267.95
Los Angeles Clippers,"Jordan,DeAndre",2018,925.5500000000001
Los Angeles Clippers,"Kabengele,Mfiondu",2020,18.1
Los Angeles Clippers,"Kilpatrick,Sean",2018,5.4
Los Angeles Clippers,"Leonard,Kawhi",2020,805.0499999999998
Los Angeles Clippers,"Mann,Terance",2020,40.35000000000001
Los Angeles Clippers,"Marjanović,Boban",2018,87.75
Los Angeles Clippers,"Marjanović,Boban",2019,179.05000000000004
Los Angeles Clippers,"Mbah a Moute,Luc",2019,6.350000000000002
Los Angeles Clippers,"McGruder,Rodney",2020,97.74999999999999
Los Angeles Clippers,"Morris,Marcus",2020,53.5
Los Angeles Clippers,"Motley,Johnathan",2019,56.40000000000001
Los Angeles Clippers,"Motley,Johnathan",2020,22.6
Los Angeles Clippers,"Patterson,Patrick",2020,132.45
Los Angeles Clippers,"Reed,Willie",2018,126.84999999999998
Los Angeles Clippers,"Rivers,Austin",2018,473.5499999999999
Los Angeles Clippers,"Robinson,Jerome",2019,55.349999999999994
Los Angeles Clippers,"Robinson,Jerome",2020,63.100000000000016
Los Angeles Clippers,"Scott,Mike",2019,138.6
Los Angeles Clippers,"Shamet,Landry",2019,163.70000000000002
Los Angeles Clippers,"Shamet,Landry",2020,201.29999999999998
Los Angeles Clippers,"Temple,Garrett",2019,78.95000000000002
Los Angeles Clippers,"Teodosić,Miloš",2018,329.45000000000005
Los Angeles Clippers,"Teodosić,Miloš",2019,44.35
Los Angeles Clippers,"Thornwell,Sindarius",2018,189.14999999999998
Los Angeles Clippers,"Thornwell,Sindarius",2019,45.34999999999999
Los Angeles Clippers,"Wallace,Tyrone",2018,162.05
Los Angeles Clippers,"Wallace,Tyrone",2019,93.70000000000003
Los Angeles Clippers,"Walton,Derrick",2020,30.0
Los Angeles Clippers,"Williams,C.J.",2018,105.55
Los Angeles Clippers,"Williams,Lou",2018,994.2500000000002
Los Angeles Clippers,"Williams,Lou",2019,881.0499999999998
Los Angeles Clippers,"Williams,Lou",2020,653.8999999999999
Los Angeles Clippers,"Wilson,Jamil",2018,50.70000000000002
Los Angeles Clippers,"Zubac,Ivica",2019,205.95000000000002
Los Angeles Clippers,"Zubac,Ivica",2020,411.99999999999994
Los Angeles Lakers,"Ball,Lonzo",2018,553.2500000000001
Los Angeles Lakers,"Ball,Lonzo",2019,419.4000000000001
Los Angeles Lakers,"Beasley,Michael",2019,88.95000000000002
Los Angeles Lakers,"Blue,Vander",2018,3.1500000000000004
Los Angeles Lakers,"Bogut,Andrew",2018,61.5
Los Angeles Lakers,"Bonga,Isaac",2019,18.900000000000002
Los Angeles Lakers,"Bradley,Avery",2020,203.20000000000005
Los Angeles Lakers,"Brewer,Corey",2018,130.05
Los Angeles Lakers,"Bryant,Thomas",2018,11.700000000000001
Los Angeles Lakers,"Bullock,Reggie",2019,82.4
Los Angeles Lakers,"Caldwell-Pope,Kentavious",2018,600.1499999999999
Los Angeles Lakers,"Caldwell-Pope,Kentavious",2019,457.04999999999995
Los Angeles Lakers,"Caldwell-Pope,Kentavious",2020,327.35000000000014
Los Angeles Lakers,"Caruso,Alex",2018,131.55
Los Angeles Lakers,"Caruso,Alex",2019,165.15
Los Angeles Lakers,"Caruso,Alex",2020,227.9000000000001
Los Angeles Lakers,"Chandler,Tyson",2019,186.70000000000005
Los Angeles Lakers,"Clarkson,Jordan",2018,408.25
Los Angeles Lakers,"Cook,Quinn",2020,94.85000000000001
Los Angeles Lakers,"Daniels,Troy",2020,66.80000000000001
Los Angeles Lakers,"Davis,Anthony",2020,906.65
Los Angeles Lakers,"Deng,Luol",2018,2.8000000000000003
Los Angeles Lakers,"Dudley,Jared",2020,36.800000000000004
Los Angeles Lakers,"Ennis,Tyler",2018,148.04999999999998
Los Angeles Lakers,"Frye,Channing",2018,25.350000000000005
Los Angeles Lakers,"Green,Danny",2020,332.3
Los Angeles Lakers,"Hart,Josh",2018,321.2
Los Angeles Lakers,"Hart,Josh",2019,309.25
Los Angeles Lakers,"Hayes,Nigel",2018,1.1000000000000005
Los Angeles Lakers,"Horton-Tucker,Talen",2020,-0.19999999999999996
Los Angeles Lakers,"Howard,Dwight",2020,416.05000000000007
Los Angeles Lakers,"Ingram,Andre",2018,19.9
Los Angeles Lakers,"Ingram,Andre",2019,-1.1999999999999993
Los Angeles Lakers,"Ingram,Brandon",2018,547.4000000000001
Los Angeles Lakers,"Ingram,Brandon",2019,472.2000000000001
Los Angeles Lakers,"James,LeBron",2019,1010.9
Los Angeles Lakers,"James,LeBron",2020,1147.5999999999997
Los Angeles Lakers,"Jones,Jemerrio",2019,36.55
Los Angeles Lakers,"Kuzma,Kyle",2018,656.0499999999997
Los Angeles Lakers,"Kuzma,Kyle",2019,612.2
Los Angeles Lakers,"Kuzma,Kyle",2020,316.1
Los Angeles Lakers,"Lopez,Brook",2018,483.55000000000007
Los Angeles Lakers,"Machado,Scott",2019,4.800000000000001
Los Angeles Lakers,"McGee,JaVale",2019,659.5
Los Angeles Lakers,"McGee,JaVale",2020,347.1000000000001
Los Angeles Lakers,"Morris,Markieff",2020,21.900000000000002
Los Angeles Lakers,"Muscala,Mike",2019,55.35
Los Angeles Lakers,"Mykhailiuk,Sviatoslav",2019,59.999999999999986
Los Angeles Lakers,"Nance,Larry",2018,309.0
Los Angeles Lakers,"Norvell,Zach",2020,-0.39999999999999997
Los Angeles Lakers,"Payton,Gary",2018,23.150000000000002
Los Angeles Lakers,"Randle,Julius",2018,859.6
Los Angeles Lakers,"Rondo,Rajon",2019,460.55
Los Angeles Lakers,"Rondo,Rajon",2020,327.69999999999993
Los Angeles Lakers,"Stephenson,Lance",2019,322.34999999999997
Los Angeles Lakers,"Thomas,Isaiah",2018,150.55000000000004
Los Angeles Lakers,"Wagner,Moritz",2019,113.00000000000003
Los Angeles Lakers,"Wear,Travis",2018,25.500000000000007
Los Angeles Lakers,"Williams,Derrick",2018,-0.7999999999999998
Los Angeles Lakers,"Williams,Johnathan",2019,91.55
Los Angeles Lakers,"Zubac,Ivica",2018,113.99999999999997
Los Angeles Lakers,"Zubac,Ivica",2019,175.95000000000002
Memphis Grizzlies,"Allen,Grayson",2020,112.15000000000002
Memphis Grizzlies,"Anderson,Kyle",2019,312.84999999999997
Memphis Grizzlies,"Anderson,Kyle",2020,306.75
Memphis Grizzlies,"Bell,Jordan",2020,8.9
Memphis Grizzlies,"Bradley,Avery",2019,124.5
Memphis Grizzlies,"Brooks,Dillon",2018,432.1
Memphis Grizzlies,"Brooks,Dillon",2019,48.0
Memphis Grizzlies,"Brooks,Dillon",2020,383.8
Memphis Grizzlies,"Brooks,MarShon",2018,90.75000000000001
Memphis Grizzlies,"Brooks,MarShon",2019,80.2
Memphis Grizzlies,"Caboclo,Bruno",2019,189.10000000000002
Memphis Grizzlies,"Caboclo,Bruno",2020,41.54999999999999
Memphis Grizzlies,"Carter,Jevon",2019,107.49999999999999
Memphis Grizzlies,"Casspi,Omri",2019,145.65000000000003
Memphis Grizzlies,"Chalmers,Mario",2018,344.80000000000007
Memphis Grizzlies,"Clarke,Brandon",2020,403.49999999999994
Memphis Grizzlies,"Conley,Mike",2018,89.25000000000001
Memphis Grizzlies,"Conley,Mike",2019,839.1499999999999
Memphis Grizzlies,"Crowder,Jae",2020,306.19999999999993
Memphis Grizzlies,"Davis,Deyonta",2018,230.55000000000004
Memphis Grizzlies,"Dieng,Gorgui",2020,73.69999999999999
Memphis Grizzlies,"Dorsey,Tyler",2019,101.15
Memphis Grizzlies,"Ennis,James",2018,215.35000000000005
Memphis Grizzlies,"Evans,Tyreke",2018,602.25
Memphis Grizzlies,"Gasol,Marc",2018,811.9000000000001
Memphis Grizzlies,"Gasol,Marc",2019,591.7499999999999
Memphis Grizzlies,"Green,JaMychal",2018,391.1499999999999
Memphis Grizzlies,"Green,JaMychal",2019,272.75000000000006
Memphis Grizzlies,"Guduric,Marko",2020,116.5
Memphis Grizzlies,"Hannahs,Dusty",2019,2.000000000000001
Memphis Grizzlies,"Hannahs,Dusty",2020,3.300000000000001
Memphis Grizzlies,"Harrison,Andrew",2018,302.05000000000007
Memphis Grizzlies,"Harrison,Andrew",2019,-0.1999999999999999
Memphis Grizzlies,"Henry,Myke",2018,79.4
Memphis Grizzlies,"Hill,Solomon",2020,202.69999999999996
Memphis Grizzlies,"Holiday,Justin",2019,238.6
Memphis Grizzlies,"Hunter,Vince",2018,4.8
Memphis Grizzlies,"Jackson,Jaren",2019,428.50000000000017
Memphis Grizzlies,"Jackson,Jaren",2020,447.7499999999999
Memphis Grizzlies,"Jackson,Josh",2020,104.65000000000002
Memphis Grizzlies,"Johnson,Brice",2018,11.900000000000002
Memphis Grizzlies,"Johnson,Omari",2018,15.0
Memphis Grizzlies,"Jones,Tyus",2020,369.84999999999997
Memphis Grizzlies,"Konchar,John",2020,60.95000000000001
Memphis Grizzlies,"Mack,Shelvin",2019,263.5
Memphis Grizzlies,"Martin,Jarell",2018,311.45000000000005
Memphis Grizzlies,"McLemore,Ben",2018,201.25
Memphis Grizzlies,"Melton,De'Anthony",2020,335.55000000000007
Memphis Grizzlies,"Miles,C.J.",2019,54.550000000000004
Memphis Grizzlies,"Morant,Ja",2020,731.75
Memphis Grizzlies,"Noah,Joakim",2019,241.85000000000002
Memphis Grizzlies,"Parsons,Chandler",2018,174.9
Memphis Grizzlies,"Parsons,Chandler",2019,102.25000000000001
Memphis Grizzlies,"Rabb,Ivan",2018,159.45000000000002
Memphis Grizzlies,"Rabb,Ivan",2019,199.00000000000003
Memphis Grizzlies,"Rathan-Mayes,Xavier",2018,12.250000000000002
Memphis Grizzlies,"Selden,Wayne",2018,175.85
Memphis Grizzlies,"Selden,Wayne",2019,76.45000000000002
Memphis Grizzlies,"Simmons,Kobi",2018,115.80000000000001
Memphis Grizzlies,"Stephens,D.J.",2019,2.3000000000000003
Memphis Grizzlies,"Teague,Marquis",2018,9.750000000000002
Memphis Grizzlies,"Temple,Garrett",2019,243.95000000000007
Memphis Grizzlies,"Tolliver,Anthony",2020,18.9
Memphis Grizzlies,"Uthoff,Jarrod",2020,-0.9999999999999993
Memphis Grizzlies,"Valančiūnas,Jonas",2019,237.95000000000005
Memphis Grizzlies,"Valančiūnas,Jonas",2020,695.65
Memphis Grizzlies,"Washburn,Julian",2019,34.25000000000001
Memphis Grizzlies,"Watanabe,Yuta",2019,14.150000000000002
Memphis Grizzlies,"Watanabe,Yuta",2020,15.05
Memphis Grizzlies,"Weber,Briante",2018,27.200000000000003
Memphis Grizzlies,"Wright,Brandan",2018,100.1
Memphis Grizzlies,"Wright,Delon",2019,242.34999999999997
Memphis Grizzlies,"Zeller,Tyler",2019,22.200000000000003
Miami Heat,"Adebayo,Bam",2018,374.1499999999999
Miami Heat,"Adebayo,Bam",2019,660.9000000000001
Miami Heat,"Adebayo,Bam",2020,933.1
Miami Heat,"Anderson,Ryan",2019,7.049999999999999
Miami Heat,"Babbitt,Luke",2018,7.100000000000005
Miami Heat,"Butler,Jimmy",2020,756.4000000000003
Miami Heat,"Crowder,Jae",2020,98.1
Miami Heat,"Dragić,Goran",2018,758.2500000000001
Miami Heat,"Dragić,Goran",2019,281.3
Miami Heat,"Dragić,Goran",2020,526.2499999999999
Miami Heat,"Ellington,Wayne",2018,442.64999999999975
Miami Heat,"Ellington,Wayne",2019,103.3
Miami Heat,"Haslem,Udonis",2018,2.7500000000000004
Miami Heat,"Haslem,Udonis",2019,5.75
Miami Heat,"Haslem,Udonis",2020,0.050000000000000044
Miami Heat,"Herro,Tyler",2020,312.2499999999999
Miami Heat,"Hill,Solomon",2020,19.5
Miami Heat,"Iguodala,Andre",2020,67.6
Miami Heat,"Johnson,James",2018,656.3
Miami Heat,"Johnson,James",2019,276.1
Miami Heat,"Johnson,James",2020,63.099999999999994
Miami Heat,"Johnson,Tyler",2018,462.09999999999985
Miami Heat,"Johnson,Tyler",2019,280.45000000000005
Miami Heat,"Jones,Derrick",2018,27.050000000000004
Miami Heat,"Jones,Derrick",2019,271.50000000000006
Miami Heat,"Jones,Derrick",2020,281.95
