homeTeam,VisitorTeam,IDPartido,fecha,localPoints,visitorPoints,Local victory,LOCAL_victorias,LOCAL_derrotas,LOCAL_porcentajeVictorias,LOCAL_posicion,LOCAL_Posicion_conferencia,LOCAL_Posicion_division,LOCAL_Victorias_conferencia,LOCAL_Derrotas_conferencia,LOCAL_Victorias_division,LOCAL_Derrotas_division,LOCAL_Victorias_Local,LOCAL_Derrotas_local,LOCAL_Victorias_visitante,LOCAL_Derrotas_Visitante,LOCAL_Ultimos10Victorias,LOCAL_Ultimos10Derrotas,LOCAL_Racha,VISITANTE_victorias,VISITANTE_derrotas,VISITANTE_porcentajeVictorias,VISITANTE_posicion,VISITANTE_Posicion_conferencia,VISITANTE_Posicion_division,VISITANTE_Victorias_conferencia,VISITANTE_Derrotas_conferencia,VISITANTE_Victorias_division,VISITANTE_Derrotas_division,VISITANTE_Victorias_Local,VISITANTE_Derrotas_local,VISITANTE_Victorias_visitante,VISITANTE_Derrotas_Visitante,VISITANTE_Ultimos10Victorias,VISITANTE_Ultimos10Derrotas,VISITANTE_Racha,Conferencia_LOCAL,Division_LOCAL,Conferencia_VISITANTE,Division_VISITANTE
nan,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610612750,1610612737,0021800522,20181228,120,123,0,16,19,.457,22,13,5,8,14,3,3,12,6,4,13,3,7,1,10,24,.294,26,12,5,7,15,4,3,5,10,5,14,5,5,1,west,northwest,east,southeast
1610612737,1610612739,0021800529,20181229,111,108,1,11,24,.314,26,12,5,8,15,4,3,6,10,5,14,6,4,2,8,29,.216,30,15,5,7,20,1,7,5,13,3,16,2,8,6,east,southeast,east,central
1610612754,1610612737,0021800542,20181231,116,108,1,25,12,.676,3,3,2,19,5,5,2,14,5,11,7,8,2,5,11,25,.306,26,12,5,8,16,4,3,6,10,5,15,5,5,1,east,central,east,southeast
1610612764,1610612737,0021800556,20190102,114,98,1,15,23,.395,25,11,4,9,14,5,3,11,7,4,16,4,6,2,11,26,.297,26,12,5,8,17,4,4,6,10,5,16,5,5,2,east,southeast,east,southeast
1610612749,1610612737,0021800572,20190104,144,112,1,27,10,.730,1,1,1,19,5,8,1,18,3,9,7,9,1,5,11,27,.289,26,12,5,8,18,4,4,6,10,5,17,5,5,3,east,central,east,southeast
1610612737,1610612748,0021800587,20190106,106,82,1,12,27,.308,26,12,5,9,18,5,4,7,10,5,17,6,4,1,19,19,.500,15,6,1,10,14,3,8,9,11,10,8,7,3,1,east,southeast,east,southeast
1610612761,1610612737,0021800602,20190108,104,101,1,31,12,.721,1,1,1,20,7,4,3,17,4,14,8,7,3,3,12,28,.300,26,12,5,9,19,5,4,7,10,5,18,5,5,1,east,atlantic,east,southeast
1610612751,1610612737,0021800609,20190109,116,100,1,21,22,.488,15,6,4,15,11,5,3,11,11,10,11,6,4,1,12,29,.293,26,12,5,9,20,5,4,7,10,5,19,4,6,2,east,atlantic,east,southeast
1610612755,1610612737,0021800621,20190111,121,123,0,27,16,.628,6,4,2,18,13,4,6,18,4,9,12,6,4,2,13,29,.310,26,12,5,10,20,5,4,7,10,6,19,4,6,1,east,atlantic,east,southeast
1610612737,1610612749,0021800640,20190113,114,133,0,13,30,.302,26,12,5,10,21,5,4,7,11,6,19,4,6,1,30,12,.714,2,2,1,20,7,8,1,19,4,11,8,8,2,1,east,southeast,east,central
1610612737,1610612760,0021800653,20190115,142,126,1,14,30,.318,26,12,5,10,21,5,4,8,11,6,19,4,6,1,26,17,.605,7,3,2,16,13,3,4,14,6,12,11,5,5,1,east,southeast,west,northwest
1610612737,1610612738,0021800683,20190119,105,113,0,14,31,.311,26,12,5,10,22,5,4,8,12,6,19,3,7,1,28,18,.609,7,5,3,19,10,7,3,17,5,11,13,7,3,3,east,southeast,east,atlantic
1610612737,1610612753,0021800695,20190121,103,122,0,14,32,.304,26,12,5,10,23,5,5,8,13,6,19,3,7,2,20,27,.426,24,11,4,14,13,4,4,12,13,8,14,3,7,1,east,southeast,east,southeast
1610612741,1610612737,0021800712,20190123,101,121,0,11,37,.229,27,13,4,8,20,3,7,5,18,6,19,1,9,1,15,32,.319,26,12,5,11,23,5,5,8,13,7,19,4,6,1,east,central,east,southeast
1610612757,1610612737,0021800734,20190126,120,111,1,31,20,.608,9,4,3,17,17,3,7,21,7,10,13,7,3,2,15,33,.313,26,12,5,11,23,5,5,8,13,7,20,4,6,1,west,northwest,east,southeast
1610612746,1610612737,0021800748,20190128,118,123,0,28,23,.549,13,8,2,19,16,8,2,15,11,13,12,4,6,1,16,33,.327,26,12,5,11,23,5,5,8,13,8,20,4,6,1,west,pacific,east,southeast
1610612758,1610612737,0021800762,20190130,135,113,1,26,25,.510,16,10,4,14,19,2,9,15,10,11,15,6,4,1,16,34,.320,26,12,5,11,23,5,5,8,13,8,21,4,6,1,west,pacific,east,southeast
1610612762,1610612737,0021800773,20190201,128,112,1,30,23,.566,12,7,4,17,14,5,6,16,9,14,14,8,2,1,16,35,.314,26,12,5,11,23,5,5,8,13,8,22,4,6,2,west,northwest,east,southeast
1610612756,1610612737,0021800784,20190202,112,118,0,11,43,.204,29,15,5,7,26,1,9,7,20,4,23,0,10,10,17,35,.327,26,12,5,11,23,5,5,8,13,9,22,4,6,1,west,pacific,east,southeast
1610612764,1610612737,0021800791,20190204,129,137,0,22,31,.415,24,10,3,15,20,6,5,16,11,6,20,4,6,2,18,35,.340,26,12,5,12,23,6,5,8,13,10,22,5,5,2,east,southeast,east,southeast
1610612737,1610612761,0021800813,20190207,101,119,0,18,36,.333,26,12,5,12,24,6,5,8,14,10,22,4,6,1,40,16,.714,3,2,1,24,10,6,4,22,5,18,11,7,3,3,east,southeast,east,atlantic
1610612737,1610612766,0021800827,20190209,120,129,0,18,37,.327,26,12,5,12,25,6,6,8,15,10,22,4,6,2,27,28,.491,17,7,1,20,15,7,2,19,9,8,19,5,5,1,east,southeast,east,southeast
1610612737,1610612753,0021800837,20190210,108,124,0,18,38,.321,26,12,5,12,26,6,7,8,16,10,22,4,6,3,25,32,.439,23,10,3,18,15,5,5,15,15,10,17,5,5,3,east,southeast,east,southeast
1610612737,1610612747,0021800848,20190212,117,113,1,19,38,.333,26,12,5,12,26,6,7,9,16,10,22,4,6,1,28,29,.491,16,10,4,19,18,7,4,16,12,12,17,3,7,2,east,southeast,west,pacific
1610612737,1610612752,0021800865,20190214,91,106,0,19,39,.328,26,12,5,12,27,6,7,9,17,10,22,4,6,1,11,47,.190,29,15,5,7,34,2,12,4,23,7,24,1,9,1,east,southeast,east,atlantic
1610612737,1610612765,0021800877,20190222,122,125,0,19,40,.322,26,12,5,12,28,6,7,9,18,10,22,3,7,2,27,30,.474,19,8,3,18,19,4,5,17,13,10,17,6,4,1,east,southeast,east,central
1610612737,1610612756,0021800883,20190223,120,112,1,20,40,.333,26,12,5,12,28,6,7,10,18,10,22,4,6,1,11,50,.180,30,15,5,7,31,1,12,7,22,4,28,0,10,17,east,southeast,west,pacific
1610612745,1610612737,0021800903,20190225,119,111,1,35,25,.583,10,5,1,22,17,7,5,21,9,14,16,6,4,2,20,41,.328,26,12,5,12,28,6,7,10,18,10,23,4,6,1,west,southwest,east,southeast
1610612737,1610612750,0021800912,20190227,131,123,1,21,41,.339,26,12,5,12,28,6,7,11,18,10,23,4,6,1,29,32,.475,18,11,5,18,22,4,6,20,10,9,22,4,6,1,east,southeast,west,northwest
1610612737,1610612741,0021800928,20190301,161,168,0,21,42,.333,26,12,5,12,29,6,7,11,19,10,23,3,7,1,18,45,.286,27,13,4,13,26,3,10,7,24,11,21,6,4,2,east,southeast,east,central
1610612741,1610612737,0021800946,20190303,118,123,0,18,46,.281,27,13,4,13,27,3,10,7,25,11,21,6,4,1,22,42,.344,26,12,5,13,29,6,7,11,19,11,23,4,6,1,east,central,east,southeast
1610612748,1610612737,0021800953,20190304,114,113,1,29,34,.460,20,10,3,16,21,4,8,14,18,15,16,4,6,2,22,43,.338,26,12,5,13,30,6,8,11,19,11,24,4,6,1,east,southeast,east,southeast
1610612737,1610612759,0021800968,20190306,104,111,0,22,44,.333,26,12,5,13,30,6,8,11,20,11,24,4,6,2,37,29,.561,13,7,2,26,19,8,5,25,7,12,22,5,5,4,east,southeast,west,southwest
1610612737,1610612751,0021800987,20190309,112,114,0,22,45,.328,26,12,5,13,31,6,8,11,21,11,24,3,7,3,35,33,.515,15,7,4,24,20,7,6,20,16,15,17,6,4,3,east,southeast,east,atlantic
1610612737,1610612740,0021800995,20190310,128,116,1,23,45,.338,26,12,5,13,31,6,8,12,21,11,24,4,6,1,30,39,.435,22,12,3,20,23,7,7,18,14,12,25,4,6,3,east,southeast,west,southwest
1610612738,1610612766,0011700008,20171002,94,82,1,1,0,1.000,2,,,1,0,0,0,1,0,0,0,1,0,1,0,1,.000,28,,,0,1,0,0,0,0,0,1,0,1,1,east,atlantic,east,southeast
1610612755,1610612738,0011700029,20171006,102,110,0,0,2,.000,34,14,5,0,1,0,1,0,2,0,0,0,2,2,2,0,1.000,3,4,2,2,0,1,0,1,0,1,0,2,0,2,east,atlantic,east,atlantic
1610612738,1610612755,0011700048,20171009,113,96,1,3,0,1.000,2,3,2,3,0,2,0,2,0,1,0,3,0,3,0,3,.000,35,14,4,0,2,0,2,0,2,0,1,0,3,3,east,atlantic,east,atlantic
1610612766,1610612738,0011700060,20171011,100,108,0,1,3,.250,23,12,5,1,3,0,1,0,1,1,2,1,3,2,4,0,1.000,2,1,1,4,0,2,0,2,0,2,0,4,0,4,east,southeast,east,atlantic
1610612739,1610612738,0021700001,20171017,102,99,1,1,0,1.000,1,,,1,0,0,0,1,0,0,0,1,0,1,0,1,.000,29,,,0,1,0,0,0,0,0,1,0,1,1,east,central,east,atlantic
1610612738,1610612749,0021700007,20171018,100,108,0,0,2,.000,30,11,3,0,2,0,0,0,1,0,1,0,2,2,1,0,1.000,7,4,3,1,0,0,0,0,0,1,0,1,0,1,east,atlantic,east,central
1610612755,1610612738,0021700019,20171020,92,102,0,0,2,.000,29,13,4,0,2,0,1,0,1,0,1,0,2,2,1,2,.333,21,11,3,1,2,1,0,0,1,1,1,1,2,1,east,atlantic,east,atlantic
1610612738,1610612752,0021700051,20171024,110,89,1,2,2,.500,12,9,2,2,2,2,0,1,1,1,1,2,2,2,0,3,.000,29,15,5,0,2,0,1,0,1,0,2,0,3,3,east,atlantic,east,atlantic
1610612749,1610612738,0021700067,20171026,89,96,0,3,2,.600,12,6,2,2,2,0,1,2,2,1,0,3,2,1,3,2,.600,7,4,1,3,2,2,0,1,1,2,1,3,2,3,east,central,east,atlantic
1610612748,1610612738,0021700078,20171028,90,96,0,2,3,.400,22,9,4,2,2,1,1,2,2,0,1,2,3,2,4,2,.667,6,2,1,4,2,2,0,1,1,3,1,4,2,4,east,southeast,east,atlantic
1610612738,1610612759,0021700092,20171030,108,94,1,5,2,.714,1,1,1,4,2,2,0,2,1,3,1,5,2,5,4,3,.571,14,6,3,1,0,0,0,2,0,2,3,4,3,3,east,atlantic,west,southwest
1610612738,1610612758,0021700109,20171101,113,86,1,6,2,.750,1,1,1,4,2,2,0,3,1,3,1,6,2,6,1,7,.125,29,14,5,1,4,0,1,0,3,1,4,1,7,6,east,atlantic,west,pacific
1610612760,1610612738,0021700129,20171103,94,101,0,4,4,.500,18,10,5,0,3,0,3,2,2,2,2,4,4,1,7,2,.778,1,1,1,4,2,2,0,3,1,4,1,7,2,7,west,northwest,east,atlantic
1610612753,1610612738,0021700138,20171105,88,104,0,6,4,.600,7,3,1,3,4,1,1,3,2,3,2,6,4,2,8,2,.800,1,1,1,5,2,2,0,3,1,5,1,8,2,8,east,southeast,east,atlantic
1610612738,1610612747,0021700161,20171108,107,96,1,10,2,.833,1,1,1,6,2,2,0,4,1,6,1,10,0,10,5,6,.455,19,11,3,2,4,1,1,4,3,1,3,5,5,1,east,atlantic,west,pacific
1610612738,1610612766,0021700170,20171110,90,87,1,11,2,.846,1,1,1,7,2,2,0,5,1,6,1,10,0,11,5,7,.417,21,13,4,3,4,2,0,4,1,1,6,4,6,4,east,atlantic,east,southeast
1610612738,1610612761,0021700188,20171112,95,94,1,12,2,.857,1,1,1,8,2,3,0,6,1,6,1,10,0,12,7,5,.583,11,5,2,3,2,1,1,4,1,3,4,5,5,1,east,atlantic,east,atlantic
1610612751,1610612738,0021700201,20171114,102,109,0,5,9,.357,25,13,5,3,4,0,2,3,3,2,6,3,7,2,13,2,.867,1,1,1,9,2,4,0,6,1,7,1,10,0,13,east,atlantic,east,atlantic
1610612738,1610612744,0021700215,20171116,92,88,1,14,2,.875,1,1,1,9,2,4,0,7,1,7,1,10,0,14,11,4,.733,3,2,1,6,2,1,0,6,2,5,2,8,2,1,east,atlantic,west,pacific
1610612742,1610612738,0021700249,20171120,102,110,0,3,15,.167,30,15,5,1,11,1,4,2,9,1,6,2,8,1,16,2,.889,1,1,1,10,2,4,0,7,1,9,1,10,0,16,west,southwest,east,atlantic
1610612748,1610612738,0021700257,20171122,104,98,1,8,9,.471,18,11,3,5,5,2,2,4,5,4,4,5,5,1,16,3,.842,1,1,1,10,3,4,0,7,1,9,2,9,1,1,east,southeast,east,atlantic
1610612738,1610612753,0021700269,20171124,118,103,1,17,3,.850,1,1,1,11,3,4,0,8,1,9,2,9,1,1,8,11,.421,21,12,4,4,6,1,1,4,4,4,7,2,8,7,east,atlantic,east,southeast
1610612754,1610612738,0021700281,20171125,98,108,0,11,9,.550,12,6,3,7,5,3,1,5,4,6,5,6,4,1,18,3,.857,1,1,1,12,3,4,0,8,1,10,2,9,1,2,east,central,east,atlantic
1610612738,1610612765,0021700292,20171127,108,118,0,18,4,.818,1,1,1,12,4,4,0,8,2,10,2,8,2,1,13,6,.684,4,2,1,7,5,2,3,7,2,6,4,7,3,2,east,atlantic,east,central
1610612738,1610612755,0021700314,20171130,108,97,1,19,4,.826,1,1,1,13,4,5,0,9,2,10,2,8,2,1,12,9,.571,11,5,3,5,5,0,3,6,4,6,5,6,4,1,east,atlantic,east,atlantic
1610612738,1610612756,0021700326,20171202,116,111,1,20,4,.833,1,1,1,13,4,5,0,10,2,10,2,8,2,2,8,16,.333,25,12,4,4,9,2,3,4,9,4,7,3,7,2,east,atlantic,west,pacific
1610612738,1610612749,0021700343,20171204,111,100,1,21,4,.840,1,1,1,14,4,5,0,11,2,10,2,8,2,3,12,10,.545,12,6,3,4,7,1,3,6,4,6,6,6,4,1,east,atlantic,east,central
1610612738,1610612742,0021700356,20171206,97,90,1,22,4,.846,1,1,1,14,4,5,0,12,2,10,2,8,2,4,7,18,.280,28,15,5,5,12,2,5,5,10,2,8,5,5,1,east,atlantic,west,southwest
1610612759,1610612738,0021700374,20171208,105,102,1,18,8,.692,6,3,2,8,4,4,1,13,2,5,6,8,2,3,22,5,.815,2,1,1,14,4,5,0,12,2,10,3,7,3,1,west,southwest,east,atlantic
1610612765,1610612738,0021700386,20171210,81,91,0,14,12,.538,11,7,4,7,9,2,4,8,4,6,8,3,7,6,23,5,.821,2,1,1,15,4,5,0,12,2,11,3,7,3,1,east,central,east,atlantic
1610612741,1610612738,0021700391,20171211,108,85,1,6,20,.231,30,14,5,6,8,0,4,4,8,2,12,3,7,3,23,6,.793,2,1,1,15,5,5,0,12,2,11,4,7,3,1,east,central,east,atlantic
1610612738,1610612743,0021700407,20171213,124,118,1,24,6,.800,2,1,1,15,5,5,0,13,2,11,4,7,3,1,15,13,.536,10,5,2,6,8,1,3,10,2,5,11,5,5,1,east,atlantic,west,northwest
1610612738,1610612762,0021700423,20171215,95,107,0,24,7,.774,3,1,1,15,5,5,0,13,3,11,4,6,4,1,14,15,.483,19,9,5,8,7,4,3,11,5,3,10,6,4,1,east,atlantic,west,northwest
1610612763,1610612738,0021700436,20171216,93,102,0,9,21,.300,27,14,4,8,10,4,6,6,12,3,9,2,8,1,25,7,.781,3,1,1,15,5,5,0,13,3,12,4,7,3,1,west,southwest,east,atlantic
1610612754,1610612738,0021700442,20171218,111,112,0,17,14,.548,9,5,3,12,8,5,2,10,7,7,7,5,5,1,26,7,.788,3,1,1,16,5,5,0,13,3,13,4,7,3,2,east,central,east,atlantic
1610612738,1610612748,0021700456,20171220,89,90,0,26,8,.765,3,1,1,16,6,5,0,13,4,13,4,6,4,1,16,15,.516,14,9,2,10,8,4,3,6,7,10,8,6,4,1,east,atlantic,east,southeast
1610612752,1610612738,0021700468,20171221,102,93,1,17,14,.548,11,8,3,9,10,4,2,15,5,2,9,6,4,1,26,9,.743,3,1,1,16,7,5,1,13,4,13,5,5,5,2,east,atlantic,east,atlantic
1610612738,1610612741,0021700485,20171223,117,92,1,27,9,.750,3,1,1,17,7,5,1,14,4,13,5,5,5,1,10,22,.313,27,14,5,9,10,1,5,7,8,3,14,7,3,2,east,atlantic,east,central
1610612738,1610612764,0021700495,20171225,103,111,0,27,10,.730,4,2,2,17,8,5,1,14,5,13,5,5,5,1,19,15,.559,11,6,1,9,8,3,2,10,6,9,9,6,4,2,east,atlantic,east,southeast
1610612766,1610612738,0021700506,20171227,91,102,0,12,22,.353,23,12,3,7,14,4,2,10,10,2,12,3,7,1,28,10,.737,3,1,1,18,8,5,1,14,5,14,5,5,5,1,east,southeast,east,atlantic
1610612738,1610612745,0021700517,20171228,99,98,1,29,10,.744,3,1,1,18,8,5,1,15,5,14,5,6,4,2,25,8,.758,2,2,1,14,5,5,2,13,5,12,3,6,4,4,east,atlantic,west,southwest
1610612738,1610612751,0021700539,20171231,108,105,1,30,10,.750,2,1,1,19,8,6,1,16,5,14,5,6,4,3,13,23,.361,22,13,5,7,12,0,5,7,10,6,13,2,8,1,east,atlantic,east,atlantic
1610612738,1610612739,0021700559,20180103,102,88,1,31,10,.756,2,1,1,20,8,6,1,17,5,14,5,7,3,4,25,13,.658,6,3,1,18,8,6,3,15,4,10,9,5,5,1,east,atlantic,east,central
1610612738,1610612750,0021700570,20180105,91,84,1,32,10,.762,2,1,1,20,8,6,1,18,5,14,5,7,3,5,24,16,.600,7,4,1,20,6,7,1,13,6,11,10,7,3,2,east,atlantic,west,northwest
1610612751,1610612738,0021700579,20180106,85,87,0,15,24,.385,22,12,5,8,13,0,6,9,11,6,13,4,6,1,33,10,.767,2,1,1,21,8,7,1,18,5,15,5,7,3,6,east,atlantic,east,atlantic
1610612755,1610612738,0021700614,20180111,103,114,0,19,20,.487,18,9,3,8,10,1,6,9,10,10,10,5,5,1,34,10,.773,2,1,1,22,8,8,1,18,5,16,5,8,2,7,east,atlantic,east,atlantic
1610612738,1610612740,0021700650,20180116,113,116,0,34,11,.756,2,1,1,22,8,8,1,18,6,16,5,8,2,1,23,20,.535,13,6,3,11,15,2,4,11,9,12,11,6,4,3,east,atlantic,west,southwest
1610612738,1610612755,0021700663,20180118,80,89,0,34,12,.739,2,1,1,22,9,8,2,18,7,16,5,7,3,2,21,20,.512,17,8,3,10,10,3,6,10,10,11,10,7,3,2,east,atlantic,east,atlantic
1610612738,1610612753,0021700683,20180121,95,103,0,34,13,.723,3,1,1,22,10,8,2,18,8,16,5,7,3,3,14,32,.304,28,14,4,8,20,2,7,8,12,6,20,2,8,1,east,atlantic,east,southeast
1610612747,1610612738,0021700700,20180123,108,107,1,18,29,.383,23,11,3,8,21,3,8,12,14,6,15,7,3,3,34,14,.708,3,1,1,22,10,8,2,18,8,16,6,6,4,4,west,pacific,east,atlantic
1610612746,1610612738,0021700709,20180124,102,113,0,23,24,.489,17,9,2,17,15,10,2,14,11,9,13,6,4,3,35,14,.714,3,1,1,22,10,8,2,18,8,17,6,6,4,1,west,pacific,east,atlantic
1610612744,1610612738,0021700728,20180127,109,105,1,40,10,.800,1,1,1,21,7,5,2,19,6,21,4,8,2,3,35,15,.700,3,1,1,22,10,8,2,18,8,17,7,5,5,1,west,pacific,east,atlantic
1610612743,1610612738,0021700743,20180129,110,111,0,26,24,.520,15,8,4,16,16,5,6,19,7,7,17,5,5,1,36,15,.706,3,1,1,22,10,8,2,18,8,18,7,5,5,1,west,northwest,east,atlantic
1610612738,1610612752,0021700758,20180131,103,73,1,37,15,.712,3,1,1,23,10,9,2,19,8,18,7,5,5,2,23,29,.442,19,10,4,11,17,6,4,16,9,7,20,4,6,1,east,atlantic,east,atlantic
1610612738,1610612757,0021700784,20180204,97,96,1,39,15,.722,3,1,1,24,10,9,2,21,8,18,7,5,5,4,29,24,.547,13,6,3,16,14,4,5,15,10,14,14,7,3,2,east,atlantic,west,northwest
1610612761,1610612738,0021700798,20180206,111,91,1,37,16,.698,4,2,2,21,7,7,3,22,4,15,12,7,3,3,39,16,.709,3,1,1,24,11,9,3,21,8,18,8,5,5,1,east,atlantic,east,atlantic
1610612764,1610612738,0021700813,20180208,104,110,0,31,24,.564,9,5,1,18,14,6,4,17,10,14,14,6,4,2,40,16,.714,3,1,1,25,11,9,3,21,8,19,8,6,4,1,east,southeast,east,atlantic
1610612738,1610612754,0021700820,20180209,91,97,0,40,17,.702,4,2,2,25,12,9,3,21,9,19,8,6,4,1,31,25,.554,10,6,3,21,15,8,6,19,11,12,14,7,3,1,east,atlantic,east,central
1610612738,1610612739,0021700835,20180211,99,121,0,40,18,.690,4,2,2,25,13,9,3,21,10,19,8,6,4,2,33,22,.600,6,3,1,25,12,8,5,20,7,13,15,6,4,3,east,atlantic,east,central
1610612738,1610612746,0021700858,20180214,119,129,0,40,19,.678,4,2,2,25,13,9,3,21,11,19,8,5,5,3,30,26,.536,16,9,2,20,16,10,2,16,12,14,14,7,3,2,east,atlantic,west,pacific
1610612765,1610612738,0021700873,20180223,98,110,0,28,30,.483,19,9,4,17,20,5,6,19,13,9,17,6,4,1,41,19,.683,4,2,2,26,13,9,3,21,11,20,8,6,4,1,east,central,east,atlantic
1610612752,1610612738,0021700886,20180224,112,121,0,24,37,.393,22,11,4,12,25,6,7,16,13,8,24,1,9,1,42,19,.689,4,2,2,27,13,10,3,21,11,21,8,6,4,2,east,atlantic,east,atlantic
1610612738,1610612763,0021700898,20180226,109,98,1,43,19,.694,4,2,2,27,13,10,3,22,11,21,8,6,4,3,18,41,.305,26,13,5,15,22,5,8,13,18,5,23,0,10,10,east,atlantic,west,southwest
1610612738,1610612766,0021700916,20180228,134,106,1,44,19,.698,4,2,2,28,13,10,3,23,11,21,8,6,4,4,28,34,.452,20,10,3,17,19,9,4,18,15,10,19,5,5,1,east,atlantic,east,southeast
1610612745,1610612738,0021700939,20180303,123,120,1,49,13,.790,1,1,1,30,8,8,3,25,6,24,7,10,0,15,44,20,.688,4,2,2,28,13,10,3,23,11,21,9,5,5,1,west,southwest,east,atlantic
1610612741,1610612738,0021700953,20180305,89,105,0,21,42,.333,23,12,5,17,21,4,7,14,18,7,24,3,7,1,45,20,.692,4,2,2,29,13,10,3,23,11,22,9,6,4,1,east,central,east,atlantic
1610612750,1610612738,0021700974,20180308,109,117,0,38,29,.567,11,6,2,28,13,9,4,25,8,13,21,4,6,3,46,20,.697,4,2,2,29,13,10,3,23,11,23,9,6,4,2,west,northwest,east,atlantic
1610612738,1610612754,0021700998,20180311,97,99,0,46,21,.687,4,2,2,29,14,10,3,23,12,23,9,6,4,1,39,28,.582,6,3,1,29,16,10,6,23,12,16,16,7,3,2,east,atlantic,east,central
1610612738,1610612764,0021701017,20180314,124,125,0,46,22,.676,4,2,2,29,15,10,3,23,13,23,9,6,4,2,39,30,.565,11,5,1,25,18,7,6,19,15,20,15,5,5,1,east,atlantic,east,southeast
1610612753,1610612738,0021701029,20180316,83,92,0,21,49,.300,27,14,4,13,29,4,9,14,19,7,30,3,7,1,47,22,.681,4,2,2,30,15,10,3,23,13,24,9,7,3,1,east,southeast,east,atlantic
1610612740,1610612738,0021701047,20180318,108,89,1,40,30,.571,9,6,2,20,22,6,6,19,15,21,15,6,4,1,47,23,.671,4,2,2,30,15,10,3,23,13,24,10,6,4,1,west,southwest,east,atlantic
1610612738,1610612760,0021701059,20180320,100,99,1,48,23,.676,4,2,2,30,15,10,3,24,13,24,10,6,4,1,43,30,.589,6,4,2,25,20,5,9,25,11,18,19,7,3,1,east,atlantic,west,northwest
1610612757,1610612738,0021701086,20180323,100,105,0,44,28,.611,5,3,1,26,16,7,6,25,13,19,15,8,2,2,49,23,.681,4,2,2,30,15,10,3,24,13,25,10,6,4,2,west,northwest,east,atlantic
1610612758,1610612738,0021701099,20180325,93,104,0,24,50,.324,24,12,4,11,34,4,9,13,24,11,26,4,6,1,50,23,.685,4,2,2,30,15,10,3,24,13,26,10,6,4,3,west,pacific,east,atlantic
1610612756,1610612738,0021701107,20180326,94,102,0,19,56,.253,30,15,5,13,32,3,9,9,28,10,28,0,10,12,51,23,.689,4,2,2,30,15,10,3,24,13,27,10,7,3,4,west,pacific,east,atlantic
1610612762,1610612738,0021701121,20180328,94,97,0,42,33,.560,13,8,4,28,17,6,8,24,13,18,20,7,3,1,52,23,.693,4,2,2,30,15,10,3,24,13,28,10,7,3,5,west,northwest,east,atlantic
1610612738,1610612761,0021701140,20180331,110,99,1,53,23,.697,4,2,2,31,15,11,3,25,13,28,10,7,3,6,55,21,.724,3,1,1,36,10,11,4,31,7,24,14,6,4,1,east,atlantic,east,atlantic
1610612749,1610612738,0021701162,20180403,106,102,1,42,36,.538,17,8,3,25,23,6,10,24,15,18,21,6,4,1,53,24,.688,4,2,2,31,16,11,3,25,13,28,11,7,3,1,east,central,east,atlantic
1610612761,1610612738,0021701171,20180404,96,78,1,56,22,.718,3,1,1,37,11,12,4,32,7,24,15,5,5,1,53,25,.679,4,2,2,31,17,11,4,25,13,28,12,7,3,2,east,atlantic,east,atlantic
1610612738,1610612741,0021701185,20180406,111,104,1,54,25,.684,4,2,2,32,17,11,4,26,13,28,12,7,3,1,27,52,.342,23,12,5,21,28,4,11,17,22,10,30,3,7,1,east,atlantic,east,central
1610612764,1610612738,0021701215,20180410,113,101,1,43,38,.531,17,8,2,28,23,8,7,23,18,20,20,3,7,1,54,27,.667,4,2,2,32,19,11,4,26,14,28,13,6,4,2,east,southeast,east,atlantic
1610612738,1610612751,0021701219,20180411,110,97,1,55,27,.671,4,2,2,33,19,12,4,27,14,28,13,6,4,1,28,54,.341,23,12,5,19,33,1,15,15,26,13,28,5,5,1,east,atlantic,east,atlantic
1610612738,1610612749,0041700111,20180415,113,107,1,55,27,.671,4,2,2,33,19,12,4,27,14,28,13,6,4,1,44,38,.537,16,7,3,27,25,6,10,25,16,19,22,6,4,1,east,atlantic,east,central
1610612738,1610612749,0041700112,20180417,120,106,1,55,27,.671,4,2,2,33,19,12,4,27,14,28,13,6,4,1,44,38,.537,16,7,3,27,25,6,10,25,16,19,22,6,4,1,east,atlantic,east,central
1610612749,1610612738,0041700113,20180420,116,92,1,44,38,.537,16,7,3,27,25,6,10,25,16,19,22,6,4,1,55,27,.671,4,2,2,33,19,12,4,27,14,28,13,6,4,1,east,central,east,atlantic
1610612749,1610612738,0041700114,20180422,104,102,1,44,38,.537,16,7,3,27,25,6,10,25,16,19,22,6,4,1,55,27,.671,4,2,2,33,19,12,4,27,14,28,13,6,4,1,east,central,east,atlantic
1610612738,1610612749,0041700115,20180424,92,87,1,55,27,.671,4,2,2,33,19,12,4,27,14,28,13,6,4,1,44,38,.537,16,7,3,27,25,6,10,25,16,19,22,6,4,1,east,atlantic,east,central
1610612749,1610612738,0041700116,20180426,97,86,1,44,38,.537,16,7,3,27,25,6,10,25,16,19,22,6,4,1,55,27,.671,4,2,2,33,19,12,4,27,14,28,13,6,4,1,east,central,east,atlantic
1610612738,1610612749,0041700117,20180428,112,96,1,55,27,.671,4,2,2,33,19,12,4,27,14,28,13,6,4,1,44,38,.537,16,7,3,27,25,6,10,25,16,19,22,6,4,1,east,atlantic,east,central
