Name,Season,WP_MEAN
"Hart,Josh",2018,0.08118794984129656
"Hart,Josh",2019,0.08763059861256635
"Hart,Josh",2020,0.10753422249225351
"Hartenstein,Isaiah",2019,0.016989762218011056
"Hartenstein,Isaiah",2020,0.04100216812465815
"Haslem,Udonis",2018,0.01792051786636916
"Haslem,Udonis",2019,0.05125731341388829
"Haslem,Udonis",2020,0.02729875095269181
"Hayes,Jaxson",2020,0.0588745717847289
"Hayes,Nigel",2018,0.04532324060439395
"Hayward,Gordon",2018,0.019042386940010668
"Hayward,Gordon",2019,0.12154239236162727
"Hayward,Gordon",2020,0.17717247445550313
"Hearn,Reggie",2018,0.008949725605714498
"Henry,Myke",2018,0.06305741340610098
"Henson,John",2018,0.08128869806027424
"Henson,John",2019,0.062145117355128475
"Henson,John",2020,0.05646045580652868
"Hernandez,Dewan",2020,0.021385787229350115
"Hernangómez,Juan",2018,0.038543076605533584
"Hernangómez,Juan",2019,0.060132048573255555
"Hernangómez,Juan",2020,0.06957717266111697
"Hernangómez,Willy",2018,0.04789190033978026
"Hernangómez,Willy",2019,0.06238401625163918
"Hernangómez,Willy",2020,0.06023512696211435
"Herro,Tyler",2020,0.1471385728469283
"Hervey,Kevin",2020,0.02407197602707393
"Hezonja,Mario",2018,0.10643994015110286
"Hezonja,Mario",2019,0.10307730320189872
"Hezonja,Mario",2020,0.05101674665769467
"Hicks,Isaiah",2018,0.04466580905068163
"Hicks,Isaiah",2019,0.03579049112567707
"Hield,Buddy",2018,0.14439792119145795
"Hield,Buddy",2019,0.20736245957138222
"Hield,Buddy",2020,0.21116850540927704
"Highsmith,Haywood",2019,0.030362582502312715
"Hill,George",2018,0.09895764861973805
"Hill,George",2019,0.08153130676592243
"Hill,George",2020,0.08526445688306304
"Hill,Solomon",2018,0.036564514151580296
"Hill,Solomon",2019,0.047530217440053125
"Hill,Solomon",2020,0.058861410699106165
"Hilliard,Darrun",2018,0.02037212684876796
"Hilário,Nenê",2018,0.0516598687169708
"Hilário,Nenê",2019,0.029759826272743362
"Hoard,Jaylen",2020,0.027709377521977493
"Holiday,Aaron",2019,0.06584390877386978
"Holiday,Aaron",2020,0.10533209924036395
"Holiday,Jrue",2018,0.20565184414784204
"Holiday,Jrue",2019,0.23005596694310218
"Holiday,Jrue",2020,0.2151099060155435
"Holiday,Justin",2018,0.14267188879583065
"Holiday,Justin",2019,0.11960671238343873
"Holiday,Justin",2020,0.08683285672284322
"Holland,John",2018,0.040909482314547434
"Hollis-Jefferson,Rondae",2018,0.14661346474452291
"Hollis-Jefferson,Rondae",2019,0.1067939928867119
"Hollis-Jefferson,Rondae",2020,0.06641908698794399
"Holmes,Richaun",2018,0.05788980897528602
"Holmes,Richaun",2019,0.06890798538590961
"Holmes,Richaun",2020,0.09716640414591607
"Hood,Rodney",2018,0.14037876400157348
"Hood,Rodney",2019,0.11193825178856966
"Hood,Rodney",2020,0.1086432280594053
"Hopson,Scotty",2018,0.02260993451130721
"Horford,Al",2018,0.14128965820690823
"Horford,Al",2019,0.13736553636708346
"Horford,Al",2020,0.1301551132238864
"Horton-Tucker,Talen",2020,0.008375604380903946
"House,Danuel",2018,0.07529924258527014
"House,Danuel",2019,0.08508251400342746
"House,Danuel",2020,0.10452759147587867
"Howard,Dwight",2018,0.16397232421803476
"Howard,Dwight",2019,0.10161825394715354
"Howard,Dwight",2020,0.05345611467039118
"Howard,William",2020,0.03555851482840164
"Huerter,Kevin",2019,0.1039403443626384
"Huerter,Kevin",2020,0.13374248456764457
"Huestis,Josh",2018,0.0301194745790673
"Humphries,Isaac",2019,0.03359676420413437
"Hunter,De'Andre",2020,0.1335803863283218
"Hunter,R.J.",2018,0.07681790126409806
"Hunter,R.J.",2019,0.15305560859082915
"Hunter,Vince",2018,0.017958668254849045
"Hutchison,Chandler",2019,0.05619799819040395
"Hutchison,Chandler",2020,0.09043364397030476
"Ibaka,Serge",2018,0.1284191274637048
"Ibaka,Serge",2019,0.13371675430591143
"Ibaka,Serge",2020,0.15635871039601817
"Iguodala,Andre",2018,0.06939529669364215
"Iguodala,Andre",2019,0.07022363145803423
"Iguodala,Andre",2020,0.048320055783754486
"Ingles,Joe",2018,0.12391274850725771
"Ingles,Joe",2019,0.12948623051070254
"Ingles,Joe",2020,0.10537720209590454
"Ingram,Andre",2018,0.12835209000677228
"Ingram,Andre",2019,0.01254465114678357
"Ingram,Brandon",2018,0.1753842024641824
"Ingram,Brandon",2019,0.19170047477174934
"Ingram,Brandon",2020,0.25304877940880405
"Irving,Kyrie",2018,0.24687455978799927
"Irving,Kyrie",2019,0.24451497129023403
"Irving,Kyrie",2020,0.27904199142319597
"Isaac,Jonathan",2018,0.0704203443995436
"Isaac,Jonathan",2019,0.10436359796436796
"Isaac,Jonathan",2020,0.1351300021429776
"Iwundu,Wesley",2018,0.04093184570580811
"Iwundu,Wesley",2019,0.052614515668941104
"Iwundu,Wesley",2020,0.05550017377665805
"Jack,Jarrett",2018,0.09001004131937561
"Jackson,Aaron",2018,0.027770622823694753
"Jackson,Demetrius",2018,0.020653977544495765
"Jackson,Demetrius",2019,0.034233382815427024
"Jackson,Frank",2019,0.09229404294463184
"Jackson,Frank",2020,0.06364858475706119
"Jackson,Jaren",2019,0.13360670602744246
"Jackson,Jaren",2020,0.16907485748978648
"Jackson,Josh",2018,0.1470091944501084
"Jackson,Josh",2019,0.13477236440260554
"Jackson,Josh",2020,0.11224488342629095
"Jackson,Justin",2018,0.07410990335178207
"Jackson,Justin",2019,0.07315174077089666
"Jackson,Justin",2020,0.06446255398418924
"Jackson,Reggie",2018,0.16286049986645273
"Jackson,Reggie",2019,0.16397252384741273
"Jackson,Reggie",2020,0.1396681706730615
"James,Justin",2020,0.04609275462354288
"James,LeBron",2018,0.2984235667457117
"James,LeBron",2019,0.2902089031187692
"James,LeBron",2020,0.2774939310346288
"James,Mike",2018,0.1170126633578051
"Jefferson,Al",2018,0.07344671136788287
"Jefferson,Amile",2019,0.017564307037932304
"Jefferson,Amile",2020,0.014358929062030318
"Jefferson,Richard",2018,0.020498280996663298
"Jeffries,DaQuan",2020,0.013643934575561095
"Jenkins,John",2019,0.05339433802911397
"Jennings,Brandon",2018,0.0647445684853932
"Jerebko,Jonas",2018,0.05382775245155255
"Jerebko,Jonas",2019,0.05468157450582524
"Jerome,Ty",2020,0.04766994118804461
"Johnson,Alize",2019,0.01584298203654733
"Johnson,Alize",2020,0.015365392957596032
"Johnson,Amir",2018,0.034347621562484006
"Johnson,Amir",2019,0.03218171203037029
"Johnson,B.J.",2019,0.04232365529034676
"Johnson,B.J.",2020,0.031065050577071946
"Johnson,Brice",2018,0.03213225633543415
"Johnson,Cameron",2020,0.08105552506094295
"Johnson,Dakari",2018,0.019707452990433128
"Johnson,James",2018,0.1122591023144215
"Johnson,James",2019,0.08817918653057051
"Johnson,James",2020,0.08768117926339661
"Johnson,Joe",2018,0.07607442779182498
"Johnson,Keldon",2020,0.05247148453046202
"Johnson,Omari",2018,0.05283461849611046
"Johnson,Stanley",2018,0.10111088786967602
"Johnson,Stanley",2019,0.08258681702024838
"Johnson,Stanley",2020,0.02525465914269984
"Johnson,Tyler",2018,0.12133780452828478
"Johnson,Tyler",2019,0.12043459848175546
"Johnson,Tyler",2020,0.06668055189421086
"Johnson,Wesley",2018,0.06868921860664957
"Johnson,Wesley",2019,0.0392622059355146
"Jokić,Nikola",2018,0.18415966275966067
"Jokić,Nikola",2019,0.20440038909892316
"Jokić,Nikola",2020,0.19887894597229394
"Jones,Damian",2018,0.016592189429254344
"Jones,Damian",2019,0.03630858726059692
"Jones,Damian",2020,0.039018946627451354
"Jones,Derrick",2018,0.03201985752801802
"Jones,Derrick",2019,0.06553198396682586
"Jones,Derrick",2020,0.08482367075950628
"Jones,Jalen",2018,0.057391550467984415
"Jones,Jalen",2019,0.05648870249115634
"Jones,Jemerrio",2019,0.05050980388858067
"Jones,Terrence",2019,0.02360719876677768
"Jones,Tyus",2018,0.05299178403811548
"Jones,Tyus",2019,0.07875118767574044
"Jones,Tyus",2020,0.08318862489515011
"Jordan,DeAndre",2018,0.09701767609838503
"Jordan,DeAndre",2019,0.09637157462111016
"Jordan,DeAndre",2020,0.06981271273281463
"Joseph,Cory",2018,0.08733671421575567
"Joseph,Cory",2019,0.0780606528666042
"Joseph,Cory",2020,0.06832968857858676
"Kabengele,Mfiondu",2020,0.03779653812201006
"Kaminsky,Frank",2018,0.11925585304315763
"Kaminsky,Frank",2019,0.08696783451461675
"Kaminsky,Frank",2020,0.11198497952101846
"Kanter,Enes",2018,0.11384782393857924
"Kanter,Enes",2019,0.1114721580902904
"Kanter,Enes",2020,0.06822264239531607
"Kennard,Luke",2018,0.0851170380744157
"Kennard,Luke",2019,0.10792888804758342
"Kennard,Luke",2020,0.16335742497988695
"Kidd,Stanton",2020,0.012933487653244818
"Kidd-Gilchrist,Michael",2018,0.09163837629810222
"Kidd-Gilchrist,Michael",2019,0.06037397586560898
"Kidd-Gilchrist,Michael",2020,0.03465905854406352
"Kilpatrick,Sean",2018,0.08329728140171191
"King,Louis",2020,0.028223844292163573
"Kleber,Maxi",2018,0.05406186534689309
"Kleber,Maxi",2019,0.06924354272016027
"Kleber,Maxi",2020,0.0882831108722812
"Knight,Brandon",2019,0.07995017260866001
"Knight,Brandon",2020,0.08741232303319751
"Knox,Kevin",2019,0.15018094557035203
"Knox,Kevin",2020,0.07634971833085001
"Konchar,John",2020,0.030833260261199206
"Korkmaz,Furkan",2018,0.021976488848212152
"Korkmaz,Furkan",2019,0.0653475330587542
"Korkmaz,Furkan",2020,0.10279801906779448
"Kornet,Luke",2018,0.07667333229518845
"Kornet,Luke",2019,0.08730910234182007
"Kornet,Luke",2020,0.06571433045964624
"Korver,Kyle",2018,0.09034002393599232
"Korver,Kyle",2019,0.0889545231730574
"Korver,Kyle",2020,0.06858470896330456
"Koufos,Kosta",2018,0.05617685470157562
"Koufos,Kosta",2019,0.037854507820967734
"Kurucs,Rodions",2019,0.08546483660859787
"Kurucs,Rodions",2020,0.04289472382066405
"Kuzma,Kyle",2018,0.17331671399780174
"Kuzma,Kyle",2019,0.19936282375727213
"Kuzma,Kyle",2020,0.13752693710708735
"Kuzminskas,Mindaugas",2018,0.01675120876180789
"LaVine,Zach",2018,0.19321071452627145
"LaVine,Zach",2019,0.25402595934909933
"LaVine,Zach",2020,0.2760665592566849
"Labissière,Skal",2018,0.08995659506253688
"Labissière,Skal",2019,0.03035806916663292
"Labissière,Skal",2020,0.04645927857538339
"Lamb,Jeremy",2018,0.13680343974187378
"Lamb,Jeremy",2019,0.1639455885623686
"Lamb,Jeremy",2020,0.13406333619734495
"Langford,Romeo",2020,0.03200150718149147
"Larkin,Shane",2018,0.05010368446989626
"Lauvergne,Joffrey",2018,0.04176317254061196
"Law,Vic",2020,0.006163796103350685
"Lawson,Ty",2018,0.06542146982574534
"Layman,Jake",2018,0.025578908583460725
"Layman,Jake",2019,0.06948065759983127
"Layman,Jake",2020,0.09341330402381054
"LeVert,Caris",2018,0.13373811879025016
"LeVert,Caris",2019,0.1584538238115142
"LeVert,Caris",2020,0.20118851206108532
"Leaf,T.J.",2018,0.03124155240112272
"Leaf,T.J.",2019,0.04198865347952456
"Leaf,T.J.",2020,0.03137872723534557
"Lecque,Jalen",2020,0.0356011041229086
"Lee,Courtney",2018,0.12771434212722618
"Lee,Courtney",2019,0.04598887667033387
"Lee,Courtney",2020,0.04494147215823073
"Lee,Damion",2018,0.1231144415633124
"Lee,Damion",2019,0.052502587202698896
"Lee,Damion",2020,0.1354943790560457
"Lemon,Walt",2018,0.039487487790216234
"Lemon,Walt",2019,0.16895811164489535
"Len,Alex",2018,0.07075729417275399
"Len,Alex",2019,0.1031990837954162
"Len,Alex",2020,0.07306970513273157
"Leonard,Kawhi",2018,0.179953207867831
"Leonard,Kawhi",2019,0.2790912047639954
"Leonard,Kawhi",2020,0.2848974299538628
"Leonard,Meyers",2018,0.034953217640418276
"Leonard,Meyers",2019,0.05419848334350828
"Leonard,Meyers",2020,0.05771699322678627
"Leuer,Jon",2018,0.05619089989048644
"Leuer,Jon",2019,0.037874870184201485
"Liggins,DeAndre",2018,0.023110245997939226
"Lillard,Damian",2018,0.279332239538418
"Lillard,Damian",2019,0.2749020108918709
"Lillard,Damian",2020,0.2972510589103066
"Lin,Jeremy",2018,0.18204878538638225
"Lin,Jeremy",2019,0.09760809320720917
"Little,Nassir",2020,0.036039927419069626
"Livingston,Shaun",2018,0.0589675369483457
"Livingston,Shaun",2019,0.03928824596081749
"Lofton,Zach",2019,0.014265359211911906
"Looney,Kevon",2018,0.03455175656511199
"Looney,Kevon",2019,0.04109575213013818
"Looney,Kevon",2020,0.035253999942334996
"Lopez,Brook",2018,0.13662302923583022
"Lopez,Brook",2019,0.1370574621809134
"Lopez,Brook",2020,0.12980168794289418
"Lopez,Robin",2018,0.11382715348399826
"Lopez,Robin",2019,0.08736889912042956
"Lopez,Robin",2020,0.05668779040260972
"Love,Kevin",2018,0.17571650666530106
"Love,Kevin",2019,0.18671510794349963
"Love,Kevin",2020,0.1935911672629875
"Lowry,Kyle",2018,0.1701147653005333
"Lowry,Kyle",2019,0.15799003871072134
"Lowry,Kyle",2020,0.20992773620735464
"Loyd,Jordan",2019,0.029387572459708588
"Lucas,Kalin",2019,0.023651425723918446
"Luwawu-Cabarrot,Timothé",2018,0.06596133898393551
"Luwawu-Cabarrot,Timothé",2019,0.060588513619849654
"Luwawu-Cabarrot,Timothé",2020,0.06386844411730917
"Lydon,Tyler",2019,0.015439946613272429
"Lyles,Trey",2018,0.10366462089189042
"Lyles,Trey",2019,0.10136957654018951
"Lyles,Trey",2020,0.06595649007931965
"Machado,Scott",2019,0.04448798710328338
"Mack,Shelvin",2018,0.08178801893507973
"Mack,Shelvin",2019,0.08696730499525826
"Macon,Daryl",2019,0.0468174394576948
"Macon,Daryl",2020,0.020274697941888797
"Macura,J.P.",2019,0.047767046681388696
"Magette,Josh",2018,0.03583073420979317
"Magette,Josh",2020,0.02467531398336625
"Mahinmi,Ian",2018,0.0347753819328349
"Mahinmi,Ian",2019,0.033903579432599674
"Mahinmi,Ian",2020,0.06735928035035085
"Maker,Thon",2018,0.04887829708059333
"Maker,Thon",2019,0.05877195752483332
"Maker,Thon",2020,0.050367938067838736
"Mann,Terance",2020,0.032317200013810214
"Marjanović,Boban",2018,0.057655455568967943
"Marjanović,Boban",2019,0.0627939367421499
"Marjanović,Boban",2020,0.06034476100523469
"Markkanen,Lauri",2018,0.16632936027289535
"Markkanen,Lauri",2019,0.20302568495058185
"Markkanen,Lauri",2020,0.15726786037578905
"Martin,Caleb",2020,0.06032676374687643
"Martin,Cody",2020,0.055566433425863225
"Martin,Jarell",2018,0.07758226791957051
"Martin,Jarell",2019,0.032175471021506453
"Martin,Jeremiah",2020,0.0191975672390876
"Martin,Kelan",2020,0.07090165264750617
"Mason,Frank",2018,0.0933353978951088
"Mason,Frank",2019,0.06260877113880815
"Mason,Frank",2020,0.043329153758814784
"Maten,Yante",2019,0.01768750883350957
"Mathews,Garrison",2020,0.05068413524769151
"Mathiang,Mangok",2018,0.017018095820763253
"Matthews,Wesley",2018,0.1387109388618358
"Matthews,Wesley",2019,0.1280360839260739
"Matthews,Wesley",2020,0.08145463504365799
"Mbah a Moute,Luc",2018,0.07590455273862837
"Mbah a Moute,Luc",2019,0.048034039300078366
"McAdoo,James Michael",2018,0.03499488091727232
"McCall,Tahjere",2019,0.029003122359560235
"McCaw,Patrick",2018,0.05011562402836365
"McCaw,Patrick",2019,0.027016817193630794
"McCaw,Patrick",2020,0.05275653561329531
"McCollum,CJ",2018,0.23393676578715894
"McCollum,CJ",2019,0.22813225839288334
"McCollum,CJ",2020,0.24096831669032578
"McConnell,T.J.",2018,0.06582207674458282
"McConnell,T.J.",2019,0.06402717426482411
"McConnell,T.J.",2020,0.07021421274412125
"McCree,Erik",2018,0.012207850192332923
"McCullough,Chris",2018,0.028555487292465084
"McDaniels,Jalen",2020,0.05063384622396474
"McDermott,Doug",2018,0.07914385013969764
"McDermott,Doug",2019,0.06945073293957442
"McDermott,Doug",2020,0.09786194665751874
"McGee,JaVale",2018,0.04591165294362455
"McGee,JaVale",2019,0.1050491744619498
"McGee,JaVale",2020,0.056499604814217654
"McGruder,Rodney",2018,0.04120011342885355
"McGruder,Rodney",2019,0.0842459497866416
"McGruder,Rodney",2020,0.036637563465318844
"McKinney-Jones,Trey",2018,0.0
"McKinnie,Alfonzo",2018,0.0270705442531107
"McKinnie,Alfonzo",2019,0.037603713092620304
"McKinnie,Alfonzo",2020,0.05001587103505197
"McLaughlin,Jordan",2020,0.07898458744606313
"McLemore,Ben",2018,0.07716764608347518
"McLemore,Ben",2019,0.045854009320822904
"McLemore,Ben",2020,0.09490996047971942
"McRae,Jordan",2019,0.07274384479582306
"McRae,Jordan",2020,0.13516550453832984
"McRoberts,Josh",2018,0.004696263941067808
"Meeks,Jodie",2018,0.07084127869099484
"Meeks,Jodie",2019,0.0431834527471324
"Mejri,Salah",2018,0.030841423425331225
"Mejri,Salah",2019,0.043919560612797684
"Melli,Nicolò",2020,0.06788140841738462
"Melton,De'Anthony",2019,0.06600496443865422
"Melton,De'Anthony",2020,0.09004154887049384
"Metu,Chimezie",2019,0.03335495646071836
"Metu,Chimezie",2020,0.028120572955011285
"Mickey,Jordan",2018,0.044413989943537506
"Middleton,Khris",2018,0.209986134456669
"Middleton,Khris",2019,0.1961342512027176
"Middleton,Khris",2020,0.21121722330848944
"Mika,Eric",2020,0.020230960174416914
"Miles,C.J.",2018,0.10544641229817169
"Miles,C.J.",2019,0.07526130012321618
"Miles,C.J.",2020,0.0739157092637243
"Miller,Darius",2018,0.07315402338931148
"Miller,Darius",2019,0.0865480146191656
"Miller,Malcolm",2018,0.027100441566291465
"Miller,Malcolm",2019,0.02831710042071964
"Miller,Malcolm",2020,0.019008458185789334
"Mills,Patty",2018,0.109471723892694
"Mills,Patty",2019,0.10179959003033075
"Mills,Patty",2020,0.11792607339638721
"Millsap,Paul",2018,0.15410151787388243
"Millsap,Paul",2019,0.12541079510807368
"Millsap,Paul",2020,0.11028161440913938
"Milton,Shake",2019,0.05190469884161287
"Milton,Shake",2020,0.09720344591712839
"Mirotić,Nikola",2018,0.16481833459509831
"Mirotić,Nikola",2019,0.1438618931859727
"Mitchell,Donovan",2018,0.23053284983860017
"Mitchell,Donovan",2019,0.26225976406970664
"Mitchell,Donovan",2020,0.25790215041103803
"Mitrou-Long,Naz",2018,0.01847357243623955
"Mitrou-Long,Naz",2019,0.023525673835694975
"Mitrou-Long,Naz",2020,0.06597994022946622
"Mokoka,Adam",2020,0.02274314479831389
"Monk,Malik",2018,0.08996426498240527
"Monk,Malik",2019,0.10251454463507376
"Monk,Malik",2020,0.11481076414432172
"Monroe,Greg",2018,0.0893643162388846
"Monroe,Greg",2019,0.0497917090863623
"Montero,Luis",2018,0.01073280178548983
"Mooney,Matt",2020,0.011269833200574035
"Moore,E'Twaun",2018,0.11998402025298972
"Moore,E'Twaun",2019,0.11807396480679387
"Moore,E'Twaun",2020,0.0926061934872981
"Morant,Ja",2020,0.1888279006515698
"Moreland,Eric",2018,0.024100740583171375
"Moreland,Eric",2019,0.009032977481728387
"Morgan,Juwan",2020,0.01753748734045908
"Morris,Jaylen",2018,0.06335680766794584
"Morris,Jaylen",2019,0.03801691882934797
"Morris,Marcus",2018,0.14504568237380402
"Morris,Marcus",2019,0.14145981733521354
"Morris,Marcus",2020,0.17917670461687937
"Morris,Markieff",2018,0.11536021607154968
"Morris,Markieff",2019,0.09091651220807338
"Morris,Markieff",2020,0.10440059950592334
"Morris,Monte",2018,0.0451956339295826
"Morris,Monte",2019,0.09861579187626572
"Morris,Monte",2020,0.09137692370858524
"Motiejūnas,Donatas",2019,0.014607237206577604
"Motley,Johnathan",2018,0.08250098691904648
"Motley,Johnathan",2019,0.04600231359621632
"Motley,Johnathan",2020,0.0292494373269655
"Mozgov,Timofey",2018,0.041182357683593296
"Mudiay,Emmanuel",2018,0.10701742218824824
"Mudiay,Emmanuel",2019,0.16542471083858895
"Mudiay,Emmanuel",2020,0.08054902825257512
"Muhammad,Shabazz",2018,0.05377291152659529
"Mulder,Mychal",2020,0.11299037649523118
"Munford,Xavier",2018,0.025086982438043158
"Murray,Dejounte",2018,0.09285956740482744
"Murray,Dejounte",2020,0.11441142787341083
"Murray,Jamal",2018,0.1729572889287202
"Murray,Jamal",2019,0.20316372213711856
"Murray,Jamal",2020,0.20152487223083282
"Musa,Džanan",2019,0.02626773364179422
"Musa,Džanan",2020,0.05444647911739451
"Muscala,Mike",2018,0.0756988862209558
"Muscala,Mike",2019,0.07288785210700832
"Muscala,Mike",2020,0.05220559210189786
"Mykhailiuk,Sviatoslav",2019,0.041200871845197204
"Mykhailiuk,Sviatoslav",2020,0.09581500422356061
"Nader,Abdel",2018,0.043297304088341815
"Nader,Abdel",2019,0.04686453268437829
"Nader,Abdel",2020,0.06420896576739799
"Nance,Larry",2018,0.062711573245069
"Nance,Larry",2019,0.08469505955973883
"Nance,Larry",2020,0.09432829017550388
"Napier,Shabazz",2018,0.09788056612272611
"Napier,Shabazz",2019,0.10817486599999077
"Napier,Shabazz",2020,0.11445449719579169
"Nelson,Jameer",2018,0.05888722276188362
"Neto,Raul",2018,0.05031755928096387
"Neto,Raul",2019,0.05525174286078682
"Neto,Raul",2020,0.04897665864993867
"Niang,Georges",2018,0.019660251766356062
"Niang,Georges",2019,0.04523631533315117
"Niang,Georges",2020,0.061858864947332434
"Noah,Joakim",2018,0.0146977893238521
"Noah,Joakim",2019,0.0691860844006254
"Noel,Nerlens",2018,0.04340439906355428
"Noel,Nerlens",2019,0.04090840361425562
"Noel,Nerlens",2020,0.0646999541726962
"Nogueira,Lucas",2018,0.034149688585759966
"Norvell,Zach",2020,0.037530997060806766
"Nowell,Jaylen",2020,0.045243386888296995
"Nowitzki,Dirk",2018,0.1300199644914209
"Nowitzki,Dirk",2019,0.09127284985890208
"Ntilikina,Frank",2018,0.07323540183372623
"Ntilikina,Frank",2019,0.07317630264669767
"Ntilikina,Frank",2020,0.07030318894703677
"Nunn,Kendrick",2020,0.1673217737993828
"Nunnally,James",2019,0.03493603710542736
"Nurkić,Jusuf",2018,0.14791317811769228
"Nurkić,Jusuf",2019,0.14932413111532977
"Nwaba,David",2018,0.07835373529296352
"Nwaba,David",2019,0.06520741345483091
"Nwaba,David",2020,0.04909005198760576
"O'Bryant,Johnny",2018,0.0514290554771998
"O'Neale,Royce",2018,0.06129807387200351
"O'Neale,Royce",2019,0.05897142019293599
"O'Neale,Royce",2020,0.06592587658730885
"O'Quinn,Kyle",2018,0.06622699260745533
"O'Quinn,Kyle",2019,0.03949597044287524
"O'Quinn,Kyle",2020,0.03658065431758946
"Ojeleye,Semi",2018,0.03224490630469489
"Ojeleye,Semi",2019,0.039092148706531944
"Ojeleye,Semi",2020,0.03536019084522793
"Okafor,Emeka",2018,0.038126553552095904
"Okafor,Jahlil",2018,0.05869257340705306
"Okafor,Jahlil",2019,0.08239196271463652
"Okafor,Jahlil",2020,0.06512050125531814
"Okobo,Elie",2019,0.06672804616814915
"Okobo,Elie",2020,0.0498375865302981
"Okogie,Josh",2019,0.08861681691134116
"Okogie,Josh",2020,0.08492596954108615
"Okpala,KZ",2020,0.03742423000775953
"Oladipo,Victor",2018,0.25123279356296846
"Oladipo,Victor",2019,0.21537803816134832
"Oladipo,Victor",2020,0.16125205610813673
"Olynyk,Kelly",2018,0.11262758956415489
"Olynyk,Kelly",2019,0.09916886956933461
"Olynyk,Kelly",2020,0.07519230020819317
"Oni,Miye",2020,0.0027732454622959504
"Onuaku,Chinanu",2018,0.0206677568009076
"Osman,Cedi",2018,0.044622169618096154
"Osman,Cedi",2019,0.14132607899225888
"Osman,Cedi",2020,0.11643289209708406
"Oubre,Kelly",2018,0.1242131077639389
"Oubre,Kelly",2019,0.15947691064109626
"Oubre,Kelly",2020,0.1918585962273409
"Owens,Tariq",2020,0.014906839672894114
"Pachulia,Zaza",2018,0.04423198890703252
"Pachulia,Zaza",2019,0.032216979137086446
"Paige,Marcus",2018,0.03389006887780538
"Papagiannis,Georgios",2018,0.027226415724575213
"Pargo,Jeremy",2020,0.08046081581029914
"Parker,Jabari",2018,0.1253713175021315
"Parker,Jabari",2019,0.15438222922013098
"Parker,Jabari",2020,0.14432233918189916
"Parker,Tony",2018,0.08840616234829281
"Parker,Tony",2019,0.1066347781472252
"Parsons,Chandler",2018,0.08220757581611313
"Parsons,Chandler",2019,0.0905134560013445
"Parsons,Chandler",2020,0.0518711566795626
"Paschall,Eric",2020,0.13673949178698533
"Pasečņiks,Anžejs",2020,0.05391787852821413
"Patterson,Patrick",2018,0.04231457662181791
"Patterson,Patrick",2019,0.04276660258142452
"Patterson,Patrick",2020,0.04622864527117553
"Patton,Justin",2018,0.017457161825838362
"Patton,Justin",2019,0.018635262924636666
"Patton,Justin",2020,0.019208114671702158
"Paul,Brandon",2018,0.03727041455053269
"Paul,Chris",2018,0.19957701789066473
"Paul,Chris",2019,0.17475231487074044
"Paul,Chris",2020,0.18390700556928888
"Payne,Adreian",2018,0.05019430286768541
"Payne,Cameron",2018,0.10165678006717188
"Payne,Cameron",2019,0.07050588731267833
"Payton,Elfrid",2018,0.13608246370345423
"Payton,Elfrid",2019,0.12423521969941125
"Payton,Elfrid",2020,0.11706305173970137
"Payton,Gary",2018,0.03564203539260409
"Payton,Gary",2019,0.03336094337181939
"Payton,Gary",2020,0.045056353173486656
"Pelle,Norvel",2020,0.028331623061190078
"Perkins,Kendrick",2018,0.034775641081092136
"Perrantes,London",2018,0.01638267644466212
"Peters,Alec",2018,0.04639853648064186
"Pinson,Theo",2019,0.060398801690586326
"Pinson,Theo",2020,0.0587739096785995
"Plumlee,Marshall",2018,0.021566669116972498
"Plumlee,Mason",2018,0.06379858399917815
"Plumlee,Mason",2019,0.060987599159868684
"Plumlee,Mason",2020,0.060484195271830694
"Plumlee,Miles",2018,0.03986723889360078
"Plumlee,Miles",2019,0.04665445429879526
"Poirier,Vincent",2020,0.016862714581469675
"Pondexter,Quincy",2018,0.030161876277286337
"Pondexter,Quincy",2019,0.02406319361619884
"Ponds,Shamorie",2020,0.015987482412525022
"Poole,Jordan",2020,0.11095543513765106
"Porter,Kevin",2020,0.10858430480149839
"Porter,Michael",2020,0.07124376595472653
"Porter,Otto",2018,0.1429236431384999
"Porter,Otto",2019,0.14593358976761842
"Porter,Otto",2020,0.12066298996436295
"Portis,Bobby",2018,0.13106007719604873
"Portis,Bobby",2019,0.1444549954250036
"Portis,Bobby",2020,0.10632005053831355
"Porziņģis,Kristaps",2018,0.25284278689680395
"Porziņģis,Kristaps",2020,0.2146716289007956
"Powell,Dwight",2018,0.06774217741393673
"Powell,Dwight",2019,0.08444751339712929
"Powell,Dwight",2020,0.07271049966612057
"Powell,Norman",2018,0.06542349099367904
"Powell,Norman",2019,0.08397850457311476
"Powell,Norman",2020,0.16111828733769482
"Poythress,Alex",2018,0.011673040984616976
"Poythress,Alex",2019,0.04838029732574375
"Pullen,Jacob",2018,0.009044507518561224
"Purvis,Rodney",2018,0.07650472312920092
"Pöltl,Jakob",2018,0.05074399008292891
"Pöltl,Jakob",2019,0.03968647711519305
"Pöltl,Jakob",2020,0.04666607562911854
"Qi,Zhou",2018,0.026684369954279096
"Qi,Zhou",2019,0.013318752233934581
"Quarterman,Tim",2018,0.03470157085136888
"Rabb,Ivan",2018,0.05650414014526976
"Rabb,Ivan",2019,0.05163004247250711
"Randle,Chasson",2019,0.055611653022614095
"Randle,Chasson",2020,0.021096179583744896
"Randle,Julius",2018,0.1499579560282034
"Randle,Julius",2019,0.20640188960305708
